Name,FileSource,Secondary,Storage,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,EntityLimitCount,LimitType,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,PanType,Pan,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice
vox_fbi_agr_hacked,raw\english\sound\vox\scripted\fbi\vox_fbi_agr_hacked_00.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_fbi_agr_hacked,raw\english\sound\vox\scripted\fbi\vox_fbi_agr_hacked_01.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_fbi_cap_start,raw\english\sound\vox\scripted\fbi\vox_fbi_cap_start_00.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_fbi_cap_start,raw\english\sound\vox\scripted\fbi\vox_fbi_cap_start_01.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_fbi_cap_start,raw\english\sound\vox\scripted\fbi\vox_fbi_cap_start_02.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_fbi_cap_start,raw\english\sound\vox\scripted\fbi\vox_fbi_cap_start_03.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_fbi_ctf_start,raw\english\sound\vox\scripted\fbi\vox_fbi_ctf_start_00.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_fbi_ctf_theycap,raw\english\sound\vox\scripted\fbi\vox_fbi_ctf_theycap_00.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_fbi_ctf_theycap,raw\english\sound\vox\scripted\fbi\vox_fbi_ctf_theycap_01.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
vox_fbi_ctf_theydrop,raw\english\sound\vox\scripted\fbi\vox_fbi_ctf_theydrop_00.SN65.pc.snd,,streamed,bus_voice,grp_announcer,snp_never_duck,@953869ee,0,95,83,83,0,5000,5000,allon,default,allon,default,8,8,priority,oldest,0,0,100,100,0,1,2d,front_and_center,nonlooping,,1,0,0,0,0,0,no,yes,none,0,,no,mature,,yes,no,no,0,0,yes,yes,,0,,no,no,no
